Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18271459,4.1,1,3.9606680018539038,2.6715744012563802,3.8596054451974053,3.8596054451974053,85.82225987,20.35348061,3.0916810299934876,300,2.52332408691632,0,0,0,0,1,4.1,4.0,4.0,199
18377283,3.8,1,3.997111083237308,2.6606465122366183,4.2,4.2,85.84295925,20.29322917,3.347602497768896,500,2.52332408691632,0,0,0,0,2,3.8,3.0,3.0,56
18408600,4.2,1,3.9606680018539038,2.6715744012563802,3.8,3.8,85.84516996,20.29575519,2.317981321711145,900,2.52332408691632,0,0,0,0,2,4.2,4.0,4.0,49
2900012,3.716666666666667,1,3.997111083237308,2.6606465122366183,2.6606465122366183,2.6606465122366183,85.818494,20.292363,2.061755086347436,1500,2.52332408691632,0,0,0,0,3,4.3,4.0,4.0,345
18436042,3.5,1,3.997111083237308,2.6606465122366183,2.6606465122366183,2.6606465122366183,85.82669624,20.28398889,4.2,400,2.52332408691632,0,0,0,0,1,3.5,3.0,3.0,89
122003,3.7,1,4.146721370301814,2.6775814683941888,2.6775814683941888,2.6775814683941888,76.801234,30.71005476,2.676181128124591,850,2.52332408691632,0,1,1,0,2,3.7,3.0,3.0,665
121552,4.2,1,4.009178088737683,2.6606465122366183,4.130039438034526,4.130039438034526,76.8009555,30.7050693,4.6,1600,2.52332408691632,0,0,0,0,3,4.2,4.0,4.0,676
121214,4.58,1,4.028529870849525,2.6589059023688,4.098607747596929,4.098607747596929,76.8007752,30.7056682,3.997118681719914,1400,2.52332408691632,0,1,0,0,3,4.3,4.0,4.0,970
121553,4.1,1,4.026689042358491,2.6631413612565447,4.122333972736386,4.122333972736386,76.80064,30.7056102,2.676181128124591,1600,2.52332408691632,0,0,0,0,3,4.1,4.0,4.0,300
121312,4.185714285714286,1,4.028529870849525,2.6589059023688,4.098607747596929,4.098607747596929,76.8008653,30.7051482,2.6690052356020937,1400,2.52332408691632,0,0,0,0,3,4.0,4.0,4.0,428
121335,4.0249999999999995,1,4.009178088737683,2.6606465122366183,4.130039438034526,4.130039438034526,76.8009555,30.705775,3.6446992374440152,1200,2.52332408691632,0,0,0,0,3,4.0,4.0,4.0,1022
120014,4.353846153846154,1,4.0211733100497105,2.6715744012563802,2.711991801366471,4.3,76.8051917,30.7257045,2.3099101742821277,1300,2.52332408691632,0,0,0,0,3,4.5,5.0,5.0,1450
123125,3.85,1,4.026689042358491,2.6631413612565447,2.746708584604955,4.5,76.8063634,30.7249431,3.732990915105216,1800,2.52332408691632,0,0,0,0,3,4.3,4.0,4.0,228
120221,3.8,1,4.146721370301814,2.6775814683941888,2.436129546476132,2.6775814683941888,76.801316,30.7194841,1.6911515424436563,700,2.52332408691632,0,0,0,0,2,3.8,3.0,3.0,982
122064,3.4,1,4.026689042358491,2.6631413612565447,1.927285371331539,4.066216560095125,76.76560555,30.72476574,2.6690052356020937,1000,2.52332408691632,0,1,0,0,3,3.4,2.0,2.0,502
120203,4.1,1,4.028529870849525,2.6589059023688,2.6251949417458897,3.911795485095403,76.76055595,30.72152328,4.013324187901133,650,2.52332408691632,0,0,0,0,2,4.1,4.0,4.0,698
120219,4.1,1,4.009178088737683,2.6606465122366183,2.32274639090365,3.911899005800336,76.7606106,30.7216086,3.1867655125239387,650,2.52332408691632,0,0,0,0,2,4.1,4.0,4.0,397
121425,4.0,1,4.146721370301814,2.6775814683941888,2.1003502555525078,3.9358260418923128,76.76028337,30.72137975,2.6690052356020937,450,2.52332408691632,0,1,0,0,1,4.0,4.0,4.0,265
123010,3.8666666666666667,1,4.026689042358491,2.6631413612565447,1.927285371331539,4.066216560095125,76.75984483,30.72114167,3.8,600,2.52332408691632,0,1,0,0,2,4.2,4.0,4.0,252
123294,3.0307692307692307,1,4.146721370301814,2.6775814683941888,2.841270835763829,4.4,76.8009793,30.7306181,2.8134979901179324,800,2.52332408691632,0,0,0,0,2,3.3,2.0,2.0,86
121120,4.4,1,4.009178088737683,2.6606465122366183,2.8199806583267595,3.3,76.7976205,30.7334795,3.6752297369341105,2200,2.52332408691632,0,0,0,0,4,4.4,4.0,4.0,817
122940,4.45,1,4.026689042358491,2.6631413612565447,2.1300312506050942,4.0,76.7978909,30.740827,3.261296625667638,500,2.52332408691632,0,1,0,0,2,4.5,5.0,5.0,249
122830,4.0,1,4.0211733100497105,2.6715744012563802,2.7289878965355707,4.5,76.7972148,30.7408896,4.648924229849957,600,2.52332408691632,0,0,0,0,2,4.0,4.0,4.0,356
69024,4.2,1,4.346127889371952,2.6631413612565447,2.6631413612565447,2.6631413612565447,80.250744,13.0058006,2.6714566156262274,800,2.52332408691632,1,1,0,0,2,4.2,4.0,4.0,1810
72475,3.8,1,4.315890130156419,2.6715744012563802,4.4,4.4,80.2206723,13.0864385,2.6690052356020937,800,2.52332408691632,1,1,0,0,2,3.8,3.0,3.0,519
70431,4.4,1,4.289323506595393,2.6606465122366183,3.8,3.8,80.2191037,13.0918088,3.9,750,2.52332408691632,1,1,0,0,2,4.4,4.0,4.0,1504
71443,4.3,1,4.30779797114695,2.6589059023688,3.7186443643901046,2.6589059023688,80.20881157,13.02977985,3.1197496494213772,850,2.52332408691632,1,1,0,0,2,4.2,4.0,4.0,841
73088,4.58,1,4.315890130156419,2.6715744012563802,2.6715744012563802,2.6715744012563802,80.264151,13.058616,4.6,1700,2.52332408691632,1,1,0,0,3,4.8,5.0,5.0,1262
18423075,4.2,1,4.346127889371952,2.6631413612565447,2.6631413612565447,2.6631413612565447,80.25722075,13.05434714,4.1730470855683315,450,2.52332408691632,0,1,0,0,1,4.2,4.0,4.0,191
70890,4.6,1,4.315890130156419,2.6715744012563802,2.6715744012563802,2.6715744012563802,80.24851944,13.08187778,3.735413295614807,350,2.52332408691632,0,0,0,0,1,4.6,5.0,5.0,1510
71492,4.1,1,4.296205043569064,2.6775814683941888,2.6775814683941888,2.6775814683941888,80.24243889,13.02239444,3.8212630891769845,1100,2.52332408691632,0,0,0,0,3,4.1,4.0,4.0,1004
70092,4.0,1,4.296205043569064,2.6775814683941888,2.6775814683941888,2.6775814683941888,80.26147,13.044694,3.9493044221279616,1500,2.52332408691632,1,1,0,0,3,4.0,4.0,4.0,1820
70393,4.4,1,4.30779797114695,2.6589059023688,2.6589059023688,2.6589059023688,80.251865,13.066762,1.6911515424436563,1200,2.52332408691632,1,1,0,0,3,4.6,5.0,5.0,1753
70894,4.2,1,4.30779797114695,2.6589059023688,2.6589059023688,2.6589059023688,80.23644167,13.06418056,2.8,1000,2.52332408691632,1,0,0,0,3,4.2,4.0,4.0,1714
73279,3.7,1,4.346127889371952,2.6631413612565447,2.6631413612565447,2.6631413612565447,80.24998214,12.97279291,2.3565405390101843,900,2.52332408691632,0,1,0,0,2,3.8,3.0,3.0,1317
69951,4.3,1,4.289323506595393,2.6606465122366183,2.6606465122366183,2.6606465122366183,80.25479067,13.02701773,4.0,1200,2.52332408691632,1,1,0,0,3,4.3,4.0,4.0,1607
72497,4.3,1,4.296205043569064,2.6775814683941888,2.6775814683941888,2.6775814683941888,80.17456822,13.02627908,3.1197496494213772,850,2.52332408691632,1,1,0,0,2,4.4,4.0,4.0,645
65413,4.3,1,4.289323506595393,2.6606465122366183,2.6606465122366183,2.6606465122366183,80.2752348,13.02628637,3.2609067589367275,850,2.52332408691632,1,1,0,0,2,4.3,4.0,4.0,742
70497,4.5,1,4.346127889371952,2.6631413612565447,4.4,4.4,80.24226844,13.04964535,2.676181128124591,1500,2.52332408691632,1,1,0,0,3,4.5,5.0,5.0,1210
65055,4.353846153846154,1,4.296205043569064,2.6775814683941888,4.5,4.5,80.23311,13.045479,3.3523864555533,2000,2.52332408691632,0,0,0,0,4,4.4,4.0,4.0,3848
18384227,4.825,1,4.296205043569064,2.6775814683941888,4.2685275764677755,4.2685275764677755,80.231598,12.981615,4.4765938709037485,1600,2.52332408691632,0,0,0,0,3,4.9,5.0,5.0,859
72604,4.6,1,4.289323506595393,2.6606465122366183,4.374959996228498,4.374959996228498,80.21811381,12.98604688,2.6714566156262274,1400,2.52332408691632,0,0,0,0,3,4.6,5.0,5.0,1267
66457,4.0,1,4.315890130156419,2.6715744012563802,4.739886287548817,4.739886287548817,80.221898,12.975996,2.3099101742821277,900,2.52332408691632,1,0,0,0,2,4.0,4.0,4.0,2272
18260777,4.6,1,4.096613678948076,2.6715744012563802,2.6715744012563802,2.6715744012563802,76.9720757,11.01629845,3.3,800,2.52332408691632,0,1,0,0,3,4.6,5.0,5.0,202
